question_id,dialogue,topics
56aa3e6d055046120c556c8e,"My wife doesn't want to have sex.. My wife and I have a great relationship except for our sex lives. We are pretty transparent and honest, and basically, she feels bad because she never wants to have sex. She doesn't have the desire. She's also never orgasmed. She feels like a terrible wife and fears I'll cheat on her. She doesn't know why. Last time we had sex, she cried and felt bad and didn't know why she cried. However, she also told me that the last time we had sex, she felt me in her, but it just felt ""ehh"" and wanted to stop. That makes me feel really awful. We rarely have foreplay. Everything I try tickles her, so she makes me stop. We are both frustrated but very much in love. She and I are in our early 20s. We’re married and we have a baby on the way","[""Human Sexuality"", ""Intimacy"", ""Marriage""]"
57996eb0b43cd7825e26e29d,"I want to have a threesome with my husband and another girl, but I feel really nervous.. My husband and I had our first threesome recently. Everyone was drinking and he was on her more then me. He and I talked about it afterwards and it made me feel better, and now I'm craving more of it. But before it gets close to happening I get this empty feeling. Why am I feeling this way?","[""Human Sexuality"", ""Intimacy"", ""Relationships""]"
5664becd0901991a77b20887,"How can I help my kids get along?. For the last year, my adolescent son and daughter have been driving me nuts with fighting. I'm at my wits end. How can I get them to stop and get along?","[""Parenting""]"
572c4d60aaeea25a1918b4ed,"My sister and my husband had an affair.. It was over 20 years ago, but the pain has resurfaced again now because I have started seeing her Facebook posts about how great her life is. I feel so angry. How can I handle this?","[""Family Conflict"", ""Marriage""]"
56ebf2666174eaae0589c700,Is it a normal practice for a team of doctors who are connected by state or profession to discontinue your treatment?. They discontinued treatment for no apparent reason after they thought to diagnose me with schizophrenia,"[""Legal & Regulatory""]"
559399cd072cf5401c482525,"What can I do to help my dad stop drinking?. Or how to send him somewhere that can help him, something like The Baker Act","[""Addiction""]"
577661b272f4321a37b641ca,"What's going on with these mood swings?. I'm a teenager and I get these really intense mood swings. My mood will be really high and I'll think of something that I want to do. When I start to make it happen I get irritated by other people if they intervene. Then if the thing I wanted to do doesn't work out, I have these tendencies to blame other people for it not working out. Can you explain what's going on?","[""Behavioral Change"", ""Social Relationships""]"
579808a6b43cd7825e26e251,Why is it hard for me to express myself?. I don't know how to tell someone how I feel about them. How can I get better at expressing how I feel?,"[""Relationships""]"
5741c33dc792dd6c7063e3b3,"Should I feel guilty if my adult daughter cannot afford to go on a family vacation?. I have four children. One of them is in her 20s, and she cannot afford to go, nor can I pay for her. She went last year for two weeks by herself","[""Family Conflict"", ""Parenting""]"
58acb2ef98741803743bf61c,"I'm concerned about my 12 year old daughter.. I'm concerned about My 12 year old daughter. About a month or two ago she started walking on her toes, as well as coloring and writing very messy. This all happened very suddenly. She has never walked on her tiptoes and has always colored and written very neatly. Is this something I should be concerned abou? Any advice will help","[""Parenting""]"
569ab70bde405677109cb55c,"I have feelings for one of my best friends.. I was hanging out with my close guy friend. We started kissing, but afterwards, he said that we should just stay friends because he doesn't want to ruin anything. We both just got out of relationships. His was very sexual. I'm not a sexual person, and he knows that. I want to be with him, but I'm not ready for another relationship, and I don't know if he ever will want to be more than friends","[""Relationships""]"
56953b7771d735d63910efb8,"Could a car accident add more problems to my posttraumatic stress disorder?. I have been diagnosed with posttraumatic stress disorder due to my military experiences. Not a year ago, I had a car accident. Could this experience add more problems?","[""Trauma""]"
5717c0c66720004c63d52934,"How can I get my mother to listen to me without her freaking out?. My mother and I have an okay relationship. I know she loves me unconditionally, and I love her the same. However, more times than not, I'm afraid to tell her anything personal because she either doesn't listen, she turns it around and makes everything about her, or she ignores things - even when they are about my mental health","[""Family Conflict""]"
55e2686eae458abc371e078c,How do I quit letting little things bother me and be the mom that my kids deserve?,"[""Parenting""]"
5620426ce3be3a3128a82804,"My fiancé cheated. How can we mend our relationship?. I'm in a relationship with my fiancé and I currently found out that she's been cheating on me with a co-worker. I was very upset none the less. I understand what she did was wrong, but I want to spend the rest of my life with her. So I'm willing to forgive and move on. We have been together for a little over 9 years, and we have a son. At the beginning of our relationship, I was unfaithful and she caught me cheating. She forgave me for what I've done to her and since then I been completely faithful. I'm worried about our relationship and want to move forward but its been very unsettling. All I can think about is her with another man. I don't know what to do or where to go for advice?","[""Relationships""]"
